Id,Name,2023-08-15 00:02:23
20615807,삼성전자 비스포크 키친핏 패널별도 RR40C7895AP (색상선택형),"1,196,200"
21702707,삼성전자 비스포크 키친핏 바이브 RZ24C59A0 (다크그레이),"994,170"
21702023,삼성전자 비스포크 키친핏 바이브 RZ24C59A0 (브라우니실버),"927,940"
21701969,삼성전자 비스포크 키친핏 코타 RZ24C59A0 (모닝블루),"994,170"
20595290,삼성전자 비스포크 키친핏 코타 RZ24C59A0,"차콜_960,550|화이트_960,550"
20553050,삼성전자 비스포크 키친핏 새틴 RR40C7905 (화이트),"1,159,000"
21702539,삼성전자 비스포크 키친핏 글램 RZ24C59A0 (피치),"994,170"
21702371,삼성전자 비스포크 키친핏 글램 RZ24C59A0 (바닐라),"994,170"
21702326,삼성전자 비스포크 키친핏 글램 RZ24C59A0 (핑크),"994,170"
21702281,삼성전자 비스포크 키친핏 새틴 RZ24C59A0 (베이지),"994,170"
21702257,삼성전자 비스포크 키친핏 새틴 RZ24C59A0 (그레이),"994,170"
20753213,삼성전자 비스포크 키친핏 바이브 RR40C7805AP + RZ34C7805AP (색상선택형),"2,458,860"
17908253,삼성전자 RS84B5081SA,"1,149,270"
9455547,삼성전자 RB30R4051B1,"449,750"
6456963,삼성전자 RT25NARAHS8,"377,190"
17866631,삼성전자 RS84B5041G2,"994,110"
19519451,삼성전자 비스포크 매트메탈 RF84C926A4E (크리미베이지),"1,789,850"
5379996,삼성전자 RS82M6000S8,"968,450"
19010534,삼성전자 비스포크 매트메탈 RF84C906B4W (멜로우화이트),"1,538,140"
14204816,삼성전자 RH62A504EB4,"1,009,610"
19588340,삼성전자 비스포크 코타 RF85C9001AP (색상선택형),"1,566,690"
12869258,삼성전자 RT53T6035WW,"572,140"
19682324,삼성전자 비스포크 키친핏 코타 RF60C9012AP (색상선택형),"1,908,260"
6457032,삼성전자 RT25NAR4HWW,"368,070"
17866448,삼성전자 메탈 RS84B5071WW (스노우화이트),"999,050"
